name,gender,known_for_department,original_name,popularity
M. Emmet Walsh,0.6666666666666666,Acting,M. Emmet Walsh,0.3900866877670256
Akihiro Miwa,0.6666666666666666,Acting,美輪明宏,0.39002057698187736
Yoji Yamada,0.6666666666666666,Directing,山田洋次,0.3899875215893033
Karthi,0.6666666666666666,Acting,Karthi,0.3899544661967292
Rei Natsume,0.3333333333333333,Acting,夏目玲,0.3899214108041551
Kei Tanaka,0.6666666666666666,Acting,田中圭,0.38988835541158096
Bill Bixby,0.6666666666666666,Acting,Bill Bixby,0.38988835541158096
Sumi Shimamoto,0.3333333333333333,Acting,島本須美,0.3514118784553215
Kim Young-Kwang,0.6666666666666666,Acting,김영광,0.3513127122775992
Kirk Douglas,0.6666666666666666,Acting,Kirk Douglas,0.35108132452958046
Shouta Aoi,0.6666666666666666,Acting,蒼井翔太,0.350949102959284
Osamu Saka,0.6666666666666666,Acting,阪脩,0.350949102959284
Gloria Reuben,0.3333333333333333,Acting,Gloria Reuben,0.350949102959284
Mayumi Shou,0.3333333333333333,Acting,荘真由美,0.30685320926542653
Benoît Rousseau,0.6666666666666666,Acting,Benoît Rousseau,0.35088299217413577
Toma Ikuta,0.6666666666666666,Acting,生田斗真,0.3507838259964135
Kim Kang-Woo,0.6666666666666666,Acting,김강우,0.3506846598186912
Lesley-Anne Down,0.3333333333333333,Acting,Lesley-Anne Down,0.35048632746324654
Yoshiaki Kawajiri,0.6666666666666666,Directing,川尻善昭,0.3503871612855243
Eddie Koo Koon Chung,0.6666666666666666,Acting,顧冠忠,0.35032105050037604
Michelle Yim,0.3333333333333333,Acting,米雪,0.3502879951078019
Toby Leonard Moore,0.6666666666666666,Acting,Toby Leonard Moore,0.35914684031766236
Wolter Kroes,0.6666666666666666,Acting,Wolter Kroes,0.3591137849250882
Nick E. Tarabay,0.6666666666666666,Acting,Nick E. Tarabay,0.35904767413994004
Rinoa Halili,0.3333333333333333,Acting,Rinoa Halili,0.3675098546389111
Ryoko Kobayashi,0.3333333333333333,Acting,小林涼子,0.3589154525696436
Toshie Negishi,0.3333333333333333,Acting,根岸季衣,0.3589154525696436
Michael Mosley,0.6666666666666666,Acting,Michael Mosley,0.35871712021419894
Jeong Jae-Kwang,0.6666666666666666,Acting,정재광,0.3586179540364766
Julia Ormond,0.3333333333333333,Acting,Julia Ormond,0.3586179540364766
Randy Martin,0.6666666666666666,Acting,Randy Martin,0.24675850556570172
Toks Olagundoye,0.3333333333333333,Acting,Toks Olagundoye,0.25102265120776146
Hitomi Ueda,0.3333333333333333,Acting,上田瞳,0.327876438942558
Sean Schuyler,0.6666666666666666,Production,Sean Schuyler,0.3488996686196894
Winston Duke,0.6666666666666666,Acting,Winston Duke,0.32007536629506894
Chen Xiao,0.6666666666666666,Acting,陈晓,0.3488666132271153
C.S. Lee,0.6666666666666666,Acting,C.S. Lee,0.34883355783454123
Cariba Heine,0.3333333333333333,Acting,Cariba Heine,0.3487343916568189
Jennifer Stone,0.3333333333333333,Acting,Jennifer Stone,0.3487013362642448
Yumi Kakazu,0.3333333333333333,Acting,かかずゆみ,0.3487013362642448
Junko Mabuki,0.3333333333333333,Acting,麻吹淳子,0.3485360593013743
Riho Sato,0.3333333333333333,Acting,佐藤里穂,0.3484038377310779
Hayato Ichihara,0.6666666666666666,Acting,市原隼人,0.3484038377310779
Masahiko Nishimura,0.6666666666666666,Acting,西村雅彥,0.34837078233850377
Kim Young-Dae,0.6666666666666666,Acting,김영대,0.3481724499830591
Yan Ni,0.3333333333333333,Acting,闫妮,0.3480732838053368
An So-Hee,0.3333333333333333,Acting,안소희,0.3480071730201886
Alice Hirose,0.3333333333333333,Acting,広瀬アリス,0.32909948846779996
Manuela González,0.3333333333333333,Acting,Manuela González,0.38641753919129984
Kate Phillips,0.3333333333333333,Acting,Kate Phillips,0.38641753919129984
Jack Huston,0.6666666666666666,Acting,Jack Huston,0.38628531762100343
Serdar Orçin,0.6666666666666666,Acting,Serdar Orçin,0.38621920683585514
Dick Wei,0.6666666666666666,Acting,狄威,0.38621920683585514
Bette Midler,0.3333333333333333,Acting,Bette Midler,0.38618615144328106
Akihiko Hirata,0.6666666666666666,Acting,平田昭彦,0.38618615144328106
Seung Ha,0.3333333333333333,Acting,채승하,0.38608698526555874
Rica Gonzales,0.3333333333333333,Acting,Rica Gonzales,0.38605392987298465
Blair Brown,0.3333333333333333,Acting,Blair Brown,0.38605392987298465
Alexander Siddig,0.6666666666666666,Acting,Alexander Siddig,0.38605392987298465
Yasuomi Umetsu,0.6666666666666666,Directing,梅津泰臣,0.38598781908783647
Katsunosuke Hori,0.6666666666666666,Acting,堀勝之祐,0.38598781908783647
Makoto Sasaki,0.0,Acting,Makoto Sasaki,0.3859547636952623
Mio Takaki,0.3333333333333333,Acting,高樹澪,0.38592170830268824
Kiichi Nakai,0.6666666666666666,Acting,中井貴一,0.38588865291011415
Miu Tomita,0.3333333333333333,Acting,富田望生,0.38585559751754006
Shouji Yonemura,0.6666666666666666,Writing,米村正二,0.38585559751754006
Lee Sung-Min,0.6666666666666666,Acting,이성민,0.38585559751754006
Shintarō Katsu,0.6666666666666666,Acting,勝新太郎,0.38572337594724365
Jane Levy,0.3333333333333333,Acting,Jane Levy,0.3474782867390029
Dicky Cheung Wai-Kin,0.6666666666666666,Acting,張衞健,0.3474452313464288
Yin Zheng,0.6666666666666666,Acting,尹正,0.34741217595385465
Taeyeon,0.3333333333333333,Acting,태연,0.3473130097761324
David Alan Grier,0.6666666666666666,Acting,David Alan Grier,0.34724689899098415
Lorena Schuett,0.3333333333333333,Acting,Lorena Schuett,0.34714773281326183
Yumia Fujisaki,0.3333333333333333,Acting,藤﨑ゆみあ,0.34711467742068775
James Lafferty,0.6666666666666666,Acting,James Lafferty,0.34711467742068775
David Hayman,0.6666666666666666,Acting,David Hayman,0.34711467742068775
Mariette Hartley,0.3333333333333333,Acting,Mariette Hartley,0.34708162202811366
Alex Jennings,0.6666666666666666,Acting,Alex Jennings,0.34708162202811366
Colm Feore,0.6666666666666666,Acting,Colm Feore,0.34708162202811366
Michelle Bai,0.3333333333333333,Acting,白冰,0.34704856663553957
Tien Feng,0.6666666666666666,Acting,田丰,0.34698245585039134
Ben Barnes,0.6666666666666666,Acting,Ben Barnes,0.34688328967266896
Lee Hyo-Je,0.6666666666666666,Acting,이효제,0.34671801270979846
Monica Mok Siu-Kei,0.3333333333333333,Acting,莫小棋,0.34671801270979846
Ryota Takeuchi,0.6666666666666666,Acting,竹内良太,0.3466849573172243
Masumi Asano,0.3333333333333333,Acting,浅野真澄,0.3088365328198729
Juri Ueno,0.3333333333333333,Acting,上野樹里,0.3317769752663025
Yuri Amano,0.3333333333333333,Acting,天野由梨,0.35005660735978317
Chapman To Man-Chat,0.6666666666666666,Acting,杜汶澤,0.300142964572883
Michelle Wai Si-Nga,0.3333333333333333,Acting,衞詩雅,0.36142766240527563
Lee Jae-In,0.3333333333333333,Acting,이재인,0.39203695592889787
Cheung Kwok-Keung,0.6666666666666666,Acting,張國強,0.31673677164508424
Haruki Ishiya,0.6666666666666666,Acting,石谷春貴,0.35375881132808307
Linda Hunt,0.3333333333333333,Acting,Linda Hunt,0.37498037336065915
Brooke Smith,0.3333333333333333,Acting,Brooke Smith,0.41054797577039726
Melissa Barrera,0.3333333333333333,Acting,Melissa Barrera,0.28718525068383344
Steve Pemberton,0.6666666666666666,Acting,Steve Pemberton,0.28675553058037007
Jace Norman,0.6666666666666666,Acting,Jace Norman,0.38317811071903746
Paz Vega,0.3333333333333333,Acting,Paz Vega,0.4026146815526118
Aarif Rahman,0.6666666666666666,Acting,李治廷,0.41276268707286234
Joan Allen,0.3333333333333333,Acting,Joan Allen,0.2636498111710699
Junko Noda,0.3333333333333333,Acting,野田順子,0.26252592782355033
Talulah Riley,0.3333333333333333,Acting,Talulah Riley,0.32873587914948477
Lisa Chiao Chiao,0.3333333333333333,Acting,焦姣,0.3071176524060194
Sei Shiraishi,0.3333333333333333,Acting,白石聖,0.3147534480906379
Kathy Chow Hoi-Mei,0.3333333333333333,Acting,周海媚,0.3158112206530093
Brian J. White,0.6666666666666666,Acting,Brian J. White,0.2915816178961895
Shiho Fujimura,0.3333333333333333,Acting,藤村志保,0.2941929939095439
Jillian Bell,0.3333333333333333,Acting,Jillian Bell,0.26546785776264575
Frank Oz,0.6666666666666666,Acting,Frank Oz,0.26282342635671724
Manatsu Akimoto,0.3333333333333333,Acting,秋元真夏,0.3151831681941013
Naomi Ohzora,0.3333333333333333,Acting,大空直美,0.37709591848540197
Sei Ikeno,0.6666666666666666,Sound,池野成,0.3310828120222463
Sayumi Watabe,0.3333333333333333,Acting,渡部紗弓,0.2574684527597121
Lena Dunham,0.3333333333333333,Directing,Lena Dunham,0.3691295688750424
Reiko Kataoka,0.3333333333333333,Acting,片岡礼子,0.3091340313530399
Ricky Whittle,0.6666666666666666,Acting,Ricky Whittle,0.3175631564594369
Amane Okayama,0.6666666666666666,Acting,岡山天音,0.2522126453404292
Lee Hanee,0.3333333333333333,Acting,이하늬,0.36139460701270154
Lau Kong,0.6666666666666666,Acting,劉江,0.3448999661182226
Bobby Yip Kin-Sang,0.6666666666666666,Acting,八兩金,0.34483385533307437
梁佳芯,0.0,Acting,梁佳芯,0.3448007999405003
Pongsapak Udomphoch,0.6666666666666666,Acting,พงศภัค อุดมโภชน์,0.3448007999405003
Bojana Novaković,0.3333333333333333,Acting,Bojana Novaković,0.3448007999405003
Toshihito Ito,0.6666666666666666,Acting,伊藤俊人,0.34470163376277796
Ren Osugi,0.6666666666666666,Acting,大杉漣,0.34470163376277796
Salome Salvi,0.3333333333333333,Acting,Salome Salvi,0.3446355229776298
Shinji Kawada,0.6666666666666666,Acting,川田紳司,0.3446024675850557
Kotone Furukawa,0.3333333333333333,Acting,古川琴音,0.34456941219248155
Qin Hao,0.6666666666666666,Acting,秦昊,0.34453635679990746
Teresa Ha Ping,0.3333333333333333,Acting,夏萍,0.34437107983703696
Jürgen Prochnow,0.6666666666666666,Acting,Jürgen Prochnow,0.34437107983703696
Lars Mikkelsen,0.6666666666666666,Acting,Lars Mikkelsen,0.3442719136593146
Cheng Pei-Pei,0.3333333333333333,Acting,鄭佩佩,0.34420580287416636
Ryo,0.3333333333333333,Acting,りょう,0.3441396920890182
Kim Seo-Hyung,0.3333333333333333,Acting,김서형,0.34407358130386995
Dan Hedaya,0.6666666666666666,Acting,Dan Hedaya,0.25016321100083466
Dominic Monaghan,0.6666666666666666,Acting,Dominic Monaghan,0.3244056227222769
Saki Takaoka,0.3333333333333333,Acting,高岡早紀,0.3425530332454611
Chizuru Ikewaki,0.3333333333333333,Acting,池脇千鶴,0.28701997372096294
Tae Kimura,0.3333333333333333,Acting,木村多江,0.33594195473063987
Karl Glusman,0.6666666666666666,Acting,Karl Glusman,0.39091307258137825
Mirai Shida,0.3333333333333333,Acting,志田未来,0.3165053838970655
Hirofumi Nojima,0.6666666666666666,Acting,野島裕史,0.26645951953986896
Cherie Chung Cho-Hung,0.3333333333333333,Acting,鍾楚紅,0.3455280185771306
Hinata Tadokoro,0.6666666666666666,Acting,田所陽向,0.29796130866299203
Rya Kihlstedt,0.3333333333333333,Acting,Rya Kihlstedt,0.23862687899247165
Jim Pirri,0.6666666666666666,Acting,Jim Pirri,0.18666380186597692
Vedhika,0.3333333333333333,Acting,Vedhika,0.29620937285656435
Andrea Riva,0.0,Costume & Make-Up,Andrea Riva,0.025849316992950917
Yoko Kamon,0.3333333333333333,Acting,嘉門洋子,0.36741068846118885
Ai Shimizu,0.3333333333333333,Acting,清水愛,0.3380905552479568
Sabrina Zhuang,0.3333333333333333,Acting,庄达菲,0.339412770950921
Yuma Yamoto,0.6666666666666666,Acting,矢本悠馬,0.30741515093918637
Justin Roiland,0.6666666666666666,Acting,Justin Roiland,0.3213645266054591
Liu Jiaxi,0.3333333333333333,Acting,柳佳希,0.22728887933955327
Ma Li,0.3333333333333333,Acting,马丽,0.38033534695766436
Max Zhang,0.6666666666666666,Acting,张晋,0.3896569676635623
Sophie Thompson,0.3333333333333333,Acting,Sophie Thompson,0.3158442760455834
Ronny Cox,0.6666666666666666,Acting,Ronny Cox,0.28635886586948084
Ludi Lin,0.6666666666666666,Acting,Ludi Lin,0.3800709038170715
Edi Gathegi,0.6666666666666666,Acting,Edi Gathegi,0.3683362394532638
Nathan Lane,0.6666666666666666,Acting,Nathan Lane,0.3813931195200357
Glenne Headly,0.3333333333333333,Acting,Glenne Headly,0.3184225966663637
Yan An,0.6666666666666666,Acting,Yan An,0.26679007346561
Damian Lau Chung-Yan,0.6666666666666666,Acting,劉松仁,0.36572486343990945
Masaya Fukunishi,0.6666666666666666,Acting,福西勝也,0.35617185498599274
Yuno Ohara,0.3333333333333333,Acting,大原優乃,0.36122933004983104
Yu Zhongli,0.3333333333333333,Acting,Yu Zhongli,0.32539728449950006
Yuko Sasaki,0.3333333333333333,Acting,佐々木優子,0.3755092596418448
Lee Marvin,0.6666666666666666,Acting,Lee Marvin,0.3149517804460825
Seo Jeong-Yeon,0.3333333333333333,Acting,서정연,0.26579841168838686
Omar Benson Miller,0.6666666666666666,Acting,Omar Benson Miller,0.27247560098835627
Lei Jiayin,0.6666666666666666,Acting,雷佳音,0.30685320926542653
Lee Remick,0.3333333333333333,Acting,Lee Remick,0.34787495144989217
Kim Hee-Jung,0.3333333333333333,Acting,김희정,0.3419580361791272
Naz Çağla Irmak,0.3333333333333333,Acting,Naz Çağla Irmak,0.341891925393979
Toby Wallace,0.6666666666666666,Acting,Toby Wallace,0.34172664843110845
Ai Nonaka,0.3333333333333333,Acting,野中藍,0.34166053764596027
Lee Chae-Min,0.6666666666666666,Acting,이채민,0.3415613714682379
Zhang Songwen,0.6666666666666666,Acting,张颂文,0.3414622052905156
M.C. Gainey,0.6666666666666666,Acting,M.C. Gainey,0.3412969283276451
Bruce Davison,0.6666666666666666,Acting,Bruce Davison,0.3412969283276451
Paul W. S. Anderson,0.6666666666666666,Directing,Paul W. S. Anderson,0.34119776214992276
Richard Dean Anderson,0.6666666666666666,Acting,Richard Dean Anderson,0.34116470675734867
Sidse Babett Knudsen,0.3333333333333333,Acting,Sidse Babett Knudsen,0.34109859597220044
Will Sasso,0.6666666666666666,Acting,Will Sasso,0.34106554057962635
Jim Beaver,0.6666666666666666,Acting,Jim Beaver,0.34103248518705226
Tang Yixin,0.3333333333333333,Acting,唐艺昕,0.3409994297944781
Motoko Kumai,0.3333333333333333,Acting,くまいもとこ,0.340966374401904
Ray Nicholson,0.6666666666666666,Acting,Ray Nicholson,0.32040592022081005
Eric André,0.6666666666666666,Acting,Eric André,0.2882099678536307
Julie Bourges,0.3333333333333333,Acting,Julie Bourges,0.37782313712203225
Arón Piper,0.6666666666666666,Acting,Arón Piper,0.25171681445181765
Lee Hae-Yeong,0.6666666666666666,Acting,이해영,0.43689312365195976
Riccardo Billi,0.6666666666666666,Acting,Riccardo Billi,0.33584278855291755
Jorja Fox,0.3333333333333333,Acting,Jorja Fox,0.33785916749993805
John Boyega,0.6666666666666666,Acting,John Boyega,0.28080555991703093
Alicia Coppola,0.3333333333333333,Acting,Alicia Coppola,0.3479410622350404
Oliver Reed,0.6666666666666666,Acting,Oliver Reed,0.3785834111512367
Ken Wong,0.6666666666666666,Acting,王合喜,0.3475774529167252
Serkan Çayoğlu,0.6666666666666666,Acting,Serkan Çayoğlu,0.3011676817426803
Dan Castellaneta,0.6666666666666666,Acting,Dan Castellaneta,0.3257278384252411
Zo In-Sung,0.6666666666666666,Acting,조인성,0.4360667388376071
Jessica Barden,0.3333333333333333,Acting,Jessica Barden,0.3187862059846788
Jonathan Tucker,0.6666666666666666,Acting,Jonathan Tucker,0.3075473725094828
Nana Natsume,0.3333333333333333,Acting,夏目ナナ,0.343478584237536
Glynn Turman,0.6666666666666666,Acting,Glynn Turman,0.3004735184986241
Keiko Tsushima,0.3333333333333333,Acting,津島恵子,0.35931211728053286
Honami Suzuki,0.3333333333333333,Acting,鈴木保奈美,0.28986273748233604
Kiko Mizuhara,0.3333333333333333,Acting,水原希子,0.30523349502929537
George Hamilton,0.6666666666666666,Acting,George Hamilton,0.27465725689824727
Maria Miles,0.3333333333333333,Acting,Maria Miles,0.08422514027882225
George C. Scott,0.6666666666666666,Acting,George C. Scott,0.23938715302167607
Aju Makita,0.3333333333333333,Acting,蒔田彩珠,0.27300448726954196
Aftab Shivdasani,0.6666666666666666,Acting,Aftab Shivdasani,0.31402622945400754
Kanako Higuchi,0.3333333333333333,Acting,樋口可南子,0.5495789569370874
Kosei Tomita,0.6666666666666666,Acting,富田耕生,0.2972010346337876
Andrew W. Walker,0.6666666666666666,Acting,Andrew W. Walker,0.2800452858878265
Carmen López,0.3333333333333333,Acting,Carmen López,0.3312811443776909
Duan Yihong,0.6666666666666666,Acting,段奕宏,0.3129684568916361
Eddie Cheung Siu-Fai,0.6666666666666666,Acting,張兆輝,0.3399747126246808
Keiichi Noda,0.6666666666666666,Acting,野田圭一,0.23542050591278335
Masane Tsukayama,0.6666666666666666,Acting,津嘉山正種,0.3155137221198423
Chikao Ohtsuka,0.6666666666666666,Acting,大塚周夫,0.32589311538811166
James Badge Dale,0.6666666666666666,Acting,James Badge Dale,0.27343420737300533
Nicole Sullivan,0.3333333333333333,Acting,Nicole Sullivan,0.35643629812658567
Stephanie Siao,0.3333333333333333,Acting,蕭薔,0.28665636440264775
Olivia Rodrigo,0.3333333333333333,Acting,Olivia Rodrigo,0.4202001504020362
Takako Tokiwa,0.3333333333333333,Acting,常盤貴子,0.38793808724970874
Daphne Zuniga,0.3333333333333333,Acting,Daphne Zuniga,0.4380831177846276
David Attenborough,0.6666666666666666,Acting,David Attenborough,0.263054814104736
Richard Ayoade,0.6666666666666666,Acting,Richard Ayoade,0.3258600599955375
Hunter Parrish,0.6666666666666666,Acting,Hunter Parrish,0.29382938459122876
Ian Peck,0.6666666666666666,Acting,Ian Peck,0.33752861357419695
Olivia D'Abo,0.3333333333333333,Acting,Olivia D'Abo,0.33852027535142015
Mykelti Williamson,0.6666666666666666,Acting,Mykelti Williamson,0.4732210000909023
Mikako Ichikawa,0.3333333333333333,Acting,市川実日子,0.3837731077853714
Tom Wilkinson,0.6666666666666666,Acting,Tom Wilkinson,0.27806196233338015
Megan Skiendiel,0.3333333333333333,Acting,Megan Skiendiel,0.31448900495004506
Masaaki Mizunaka,0.6666666666666666,Acting,水中雅章,0.31035708087828184
Kristy Yang Rongru,0.3333333333333333,Acting,杨恭如,0.3615929393681461
Takaya Kuroda,0.6666666666666666,Acting,黒田崇矢,0.31515011280152716
Anna Camp,0.3333333333333333,Acting,Anna Camp,0.40066441339073955
Ross Malinger,0.6666666666666666,Acting,Ross Malinger,0.2541298581097274
Luis De Cespedes,0.0,Acting,Luis de Cespedes,0.2514193159186507
Peter Horton,0.6666666666666666,Acting,Peter Horton,0.24335380013056881
Adrian Grenier,0.6666666666666666,Acting,Adrian Grenier,0.2961102066788421
Kiyoshi Atsumi,0.6666666666666666,Acting,渥美清,0.3235792379079242
Joan Collins,0.3333333333333333,Acting,Joan Collins,0.3694270674082093
Akira Terao,0.6666666666666666,Acting,寺尾聰,0.3883678073531721
Taryn Manning,0.3333333333333333,Acting,Taryn Manning,0.31498483583865666
Jolin Jin,0.3333333333333333,Acting,金靖,0.38810336421257924
Nana Eikura,0.3333333333333333,Acting,榮倉奈々,0.3789139650769777
Yoji Tanaka,0.6666666666666666,Acting,田中要次,0.31786065499260385
Toshiro Yanagiba,0.6666666666666666,Acting,柳葉敏郎,0.3096959730267997
Gong Jun,0.6666666666666666,Acting,龚俊,0.4109776958738607
Ni Hongjie,0.3333333333333333,Acting,倪虹洁,0.3325703046880811
Özge Yağız,0.3333333333333333,Acting,Özge Yağız,0.3067209876951301
Danai Gurira,0.3333333333333333,Acting,Danai Gurira,0.3632787643894256
Maiko Kazama,0.3333333333333333,Acting,風間舞子,0.3103240254857077
Sasa Handa,0.3333333333333333,Acting,範田紗々,0.347808840664744
Faizon Love,0.6666666666666666,Acting,Faizon Love,0.2920113379996529
Adam Demos,0.6666666666666666,Acting,Adam Demos,0.292341891925394
Nicholas Braun,0.6666666666666666,Acting,Nicholas Braun,0.23928798684395378
Naravit Lertratkosum,0.6666666666666666,Acting,ณราวิชญ์ เลิศรัตน์โกมุสภ์,0.29604409589369385
Lovie Simone,0.3333333333333333,Acting,Lovie Simone,0.3368013949375666
Montana Jordan,0.6666666666666666,Acting,Montana Jordan,0.33673528415241843
Stanley Tong Gwai-Lai,0.6666666666666666,Directing,唐季禮,0.33673528415241843
Pauley Perrette,0.3333333333333333,Acting,Pauley Perrette,0.3367022287598443
Yuko Kakihara,0.3333333333333333,Writing,柿原優子,0.3365369517969738
Adewale Akinnuoye-Agbaje,0.6666666666666666,Acting,Adewale Akinnuoye-Agbaje,0.3364708410118256
Kei Tanaka,0.6666666666666666,Acting,田中圭,0.3364047302266774
Richard Ng Yiu-Hon,0.6666666666666666,Acting,吳耀漢,0.3363716748341033
Shoya Ishige,0.6666666666666666,Acting,石毛翔弥,0.3361402870860845
Choi Moo-Seong,0.6666666666666666,Acting,최무성,0.3361402870860845
Isabelle Chow Wang,0.3333333333333333,Acting,周弘,0.3303886487781901
Isao Kimura,0.6666666666666666,Acting,木村功,0.3361072316935104
Xiao Yu,0.3333333333333333,Acting,肖雨,0.3360411209083622
Allu Arjun,0.6666666666666666,Acting,అల్లు అర్జున్,0.3360411209083622
Frankie Ng Chi-Hung,0.6666666666666666,Acting,吳志雄,0.3360411209083622
Samuel West,0.6666666666666666,Acting,Samuel West,0.33597501012321396
Julio Jung,0.6666666666666666,Acting,Julio Jung,0.33594195473063987
Tridha Choudhury,0.3333333333333333,Acting,Tridha Choudhury,0.3358758439454917
Dave Chappelle,0.6666666666666666,Acting,Dave Chappelle,0.3358758439454917
Megumi Oohara,0.3333333333333333,Acting,大原めぐみ,0.33584278855291755
Gorō Naya,0.6666666666666666,Acting,納谷悟朗,0.33584278855291755
Raza Murad,0.6666666666666666,Acting,Raza Murad,0.33577667776776937
Seiyo Uchino,0.6666666666666666,Acting,内野聖陽,0.33571056698262114
Samuel Leung Cheuk-Moon,0.6666666666666666,Acting,梁焯滿,0.33571056698262114
Park Yoon-Seo,0.6666666666666666,Directing,박윤서,0.33564445619747296
Michael Kenneth Williams,0.6666666666666666,Acting,Michael Kenneth Williams,0.33561140080489876
John Barrowman,0.6666666666666666,Acting,John Barrowman,0.3355783454123247
Fei Qiming,0.6666666666666666,Acting,费启鸣,0.33547917923460235
Moon Lee Choi-Fung,0.3333333333333333,Acting,李賽鳳,0.33534695766430594
Erika Balagtas,0.3333333333333333,Acting,Erika Balagtas,0.33528084687915777
Ji Sung,0.6666666666666666,Acting,지성,0.33842110917369783
Yoshi Katō,0.6666666666666666,Acting,加藤嘉,0.33187614144402483
Stephen Fung,0.6666666666666666,Acting,馮德倫,0.37921146361014474
Bill Camp,0.6666666666666666,Acting,Bill Camp,0.3752117611086779
Joe Ma Tak-Chung,0.6666666666666666,Acting,馬德鐘,0.38807030882000515
Celia Imrie,0.3333333333333333,Acting,Celia Imrie,0.26969894801213135
Supaporn Malisorn,0.3333333333333333,Acting,สุภาพร มะลิซ้อน,0.3670801345354478
Pihu Singh,0.0,Acting,Pihu Singh,0.30222545430505166
Dyan Cannon,0.3333333333333333,Acting,Dyan Cannon,0.3295953193564115
Kim Hye-Eun,0.3333333333333333,Acting,김혜은,0.2832186035749407
Lakeith Stanfield,0.6666666666666666,Acting,LaKeith Stanfield,0.3705509507557289
May Lo Mei-Wei,0.3333333333333333,Acting,羅美薇,0.32923171003809637
Charlie Yeung Choi-Nei,0.3333333333333333,Acting,楊採妮,0.34374302737812895
Hideyuki Hori,0.6666666666666666,Acting,堀秀行,0.29855630572932595
Ryan Kelley,0.6666666666666666,Acting,Ryan Kelley,0.35600657802312224
Hayashi Risa,0.3333333333333333,Acting,Hayashi Risa,0.33518168070143545
Gerran Howell,0.6666666666666666,Acting,Gerran Howell,0.3869133700799114
Ko Kyu-Pil,0.6666666666666666,Acting,고규필,0.2597162194547513
Shingo Fujimori,0.6666666666666666,Acting,藤森慎吾,0.31875315059210474
Steve Austin,0.6666666666666666,Acting,Steve Austin,0.3403052665504219
James Roday Rodriguez,0.6666666666666666,Acting,James Roday Rodriguez,0.3058284920956293
Jennie Jacques,0.3333333333333333,Acting,Jennie Jacques,0.3747159302200663
Hyunri,0.3333333333333333,Acting,玄理,0.3800709038170715
Mike Starr,0.6666666666666666,Acting,Mike Starr,0.3334628002875819
Yoo Jae-Suk,0.6666666666666666,Acting,유재석,0.34754439752415106
Kim Jae-Won,0.6666666666666666,Acting,김재원,0.3268517217727607
Jo Woo-Jin,0.6666666666666666,Acting,조우진,0.3697576213339504
Chris Lee Yuchun,0.3333333333333333,Acting,李宇春,0.38446727102942757
Jessica Parker Kennedy,0.3333333333333333,Acting,Jessica Parker Kennedy,0.28427637613731205
Claire Davenport,0.3333333333333333,Acting,Claire Davenport,0.3664851374691139
Andrew Stanton,0.6666666666666666,Writing,Andrew Stanton,0.31888537216240115
Kev Adams,0.6666666666666666,Acting,Kev Adams,0.2790866795031775
Judah Lewis,0.6666666666666666,Acting,Judah Lewis,0.3694601228007834
Ralph Macchio,0.6666666666666666,Acting,Ralph Macchio,0.2621953738978092
Keiko Takeshita,0.3333333333333333,Acting,竹下景子,0.3388508292771612
Takayuki Sugo,0.6666666666666666,Acting,菅生隆之,0.3387516630994389
Dominic Cooper,0.6666666666666666,Acting,Dominic Cooper,0.3387516630994389
Kathy Najimy,0.3333333333333333,Acting,Kathy Najimy,0.3387186077068648
Naomi Nishida,0.3333333333333333,Acting,西田尚美,0.33868555231429065
Rhea Ripley,0.3333333333333333,Acting,Rhea Ripley,0.33957804791379154
Masahiro Higashide,0.6666666666666666,Acting,東出昌大,0.3386194415291425
Mackenzie Crook,0.6666666666666666,Acting,Mackenzie Crook,0.3385863861365684
Nicole Eggert,0.3333333333333333,Acting,Nicole Eggert,0.33855333074399424
Hannah Murray,0.3333333333333333,Acting,Hannah Murray,0.33852027535142015
Antoinette Bower,0.3333333333333333,Acting,Antoinette Bower,0.33852027535142015
Ione Skye,0.3333333333333333,Acting,Ione Skye,0.3382558322108273
Yasuhiro Mamiya,0.6666666666666666,Acting,間宮康弘,0.33812361064053087
Martha Plimpton,0.3333333333333333,Acting,Martha Plimpton,0.33812361064053087
Ramón Valdés,0.6666666666666666,Acting,Ramón Valdés,0.2981596410184366
Yu Jun-Sang,0.6666666666666666,Acting,유준상,0.33802444446280855
John Ortiz,0.6666666666666666,Acting,John Ortiz,0.33802444446280855
Clifton Collins Jr.,0.6666666666666666,Acting,Clifton Collins Jr.,0.33157864291085787
Niyathi Kadambi,0.3333333333333333,Acting,Niyathi Kadambi,0.3315455875182837
Wang Ziwen,0.3333333333333333,Acting,王子文,0.33151253212570964
Li Gengxi,0.3333333333333333,Acting,李庚希,0.33144642134056146
Lucas Sommer,0.6666666666666666,Acting,Lucas Sommer,0.3313803105554132
Doug Jones,0.6666666666666666,Acting,Doug Jones,0.33134725516283914
Shawnee Smith,0.3333333333333333,Acting,Shawnee Smith,0.3312811443776909
Louis Paxton,0.6666666666666666,Directing,Louis Paxton,0.33121503359254273
Masanobu Takashima,0.6666666666666666,Acting,高嶋政伸,0.33118197819996864
Ewan Mitchell,0.6666666666666666,Acting,Ewan Mitchell,0.3311489228073945
Nana Asakawa,0.3333333333333333,Acting,浅川梨奈,0.3311489228073945
Hiroya Ishimaru,0.6666666666666666,Acting,石丸博也,0.33104975662967223
Michitaka Tsutsui,0.6666666666666666,Acting,筒井道隆,0.33104975662967223
Melissa George,0.3333333333333333,Acting,Melissa George,0.330983645844524
